-3840.62,-1.69638e-13,4.17652e-14,-1.51394e-13,1.82617e-13,-2.98056e-13,2.06231e-13,-2.52534e-14,1.08352e-13,-7.68979e-13,2.50952e-13,6.88207e-13,6.41378e-14,-4.7468e-13,2.62702e-13,-6.74661e-13,1.73668e-13,-2.49809e-13,-6.92633e-13,2.23848e-13,-2.32289e-12
-3840.62,-1.69638e-13,4.17652e-14,-1.51394e-13,1.82617e-13,-2.98056e-13,2.06231e-13,-2.52534e-14,1.08352e-13,-7.68979e-13,2.50952e-13,6.88207e-13,6.41378e-14,-4.7468e-13,2.62702e-13,-6.74661e-13,1.73668e-13,-2.49809e-13,-6.92633e-13,2.23848e-13,-2.32289e-12
-3840.62,-1.69638e-13,4.17652e-14,-1.51394e-13,1.82617e-13,-2.98056e-13,2.06231e-13,-2.52534e-14,1.08352e-13,-7.68979e-13,2.50952e-13,6.88207e-13,6.41378e-14,-4.7468e-13,2.62702e-13,-6.74661e-13,1.73668e-13,-2.49809e-13,-6.92633e-13,2.23848e-13,-2.32289e-12
-495.792,-3.46355,5.40124,1.93148,2.96265,4.06625,4.16862,1.17669,-1.03899,-0.169471,0.530447,-1.67459,-4.5638,-3.24391,-3.02066,0.280114,-0.397721,-2.27514,-0.0460299,1.80359,0.625882
-459.484,2.90866,7.48869,3.21038,2.01101,1.59171,0.0260303,-0.370688,-2.08445,-0.354074,-2.13748,-0.503923,-2.97127,-3.53199,-4.36037,-3.13071,-2.43293,1.63011,0.36959,1.54506,-2.74754
-425.292,10.3923,3.43361,-1.04777,0.464538,8.45694,1.79136,2.3377,-2.62657,-1.87581,-4.5258,-3.28277,-3.15999,-0.533851,-2.76189,-0.779586,-1.37084,-2.61424,-1.33721,0.753222,1.22189
-425.76,3.88769,5.23762,1.61535,-0.492723,4.32094,2.50645,1.56496,-3.26799,0.243773,-4.58496,-1.11798,-5.82632,-2.56866,-4.11209,-0.733204,-1.9322,1.65683,-2.21824,-0.550073,-0.482091
-407.05,5.83404,6.52457,2.79254,-0.728848,3.71445,0.475465,0.973561,-3.14684,-2.79881,-3.17446,-0.245251,-2.48399,0.905234,-0.0481283,3.09769,0.0122266,1.28572,-0.433003,0.146905,-0.867433
-397.868,5.56823,3.36854,-0.0554221,-4.73466,1.11722,0.162673,3.79271,-2.59843,2.08927,-2.59739,0.209665,-3.70699,-0.0594318,-1.19322,1.5728,-0.516203,0.711057,0.629449,1.9813,0.446092
-390.22,7.09355,1.51943,1.23753,-3.12783,1.72767,-2.05566,1.89209,-4.38717,0.144631,-2.24891,1.65129,-3.3001,-0.816793,-4.51999,0.487569,-2.01648,1.00109,-1.52708,2.02855,0.612762
-387.325,7.85157,3.65253,-0.582214,1.10911,3.90602,2.0852,3.27892,-3.70758,0.508297,-1.89643,-3.56225,-3.05718,-0.0413989,-4.06802,0.728505,-0.59453,-0.183521,-3.41044,0.546589,-1.59703
-376.194,9.0859,7.92749,7.93314,1.39453,3.82467,0.780264,4.49162,-1.16145,0.532791,-4.04288,0.436109,-6.08066,-1.88812,-4.69267,2.28204,-2.16006,2.73673,-0.809443,2.79345,-0.840888
-378.756,1.72541,5.32427,6.49987,-1.38683,7.21375,-1.18328,1.72464,-5.15705,0.431911,-3.25167,2.76784,-2.90911,-0.322317,-5.44202,-0.911104,-2.83535,-0.3752,-0.648657,0.602247,-0.045011
-369.228,5.79502,2.02696,1.53761,-0.622804,3.62489,1.32498,-1.03058,-1.77552,3.1962,-1.13092,1.10305,-4.64787,0.984447,-3.44037,-0.906163,-2.03745,-0.77901,0.445483,-0.0104559,-3.09689
-367.491,4.07593,7.07463,0.650407,-3.62165,0.0431674,0.578472,0.615075,-1.93052,1.07003,0.155467,1.0701,-3.41312,-0.057882,0.0280742,2.29247,-0.930578,-1.21789,-0.425333,0.119249,-0.340705
-367.924,6.11275,3.97837,6.52986,1.96648,5.15274,0.656224,3.09163,-2.42731,2.44685,-0.801105,1.9866,-2.95312,-0.606197,-0.677485,-0.228818,-1.44036,-0.0199523,-3.31144,-0.331676,-1.36408
-360.971,6.14525,1.6684,5.72312,-1.83879,3.10669,-3.28937,1.97883,-5.39624,-0.761059,-3.73492,1.84269,-5.43194,-1.42722,-4.62793,-2.28142,-3.88159,0.425107,-1.25721,0.296908,-3.68476
-359.32,6.19657,0.973207,2.05004,-1.58527,5.09094,0.248439,0.491421,-5.38538,2.50891,-2.84227,0.728137,-5.44871,-0.226635,-3.74273,0.252004,-2.54487,-2.269,-3.39287,-0.392999,-1.33596
-370.782,5.6787,0.782802,-1.73058,-5.14786,2.017,-1.91694,-1.25953,-4.57909,-1.10445,-4.36582,-2.46737,-5.03791,-0.629144,-3.56434,0.265642,-1.87911,0.126933,-1.86082,-0.0520062,-2.41402
-366.805,7.96537,2.50645,4.52384,-0.526329,4.85834,0.0913907,3.45526,-3.04082,0.351848,-4.74272,0.838487,-2.84906,-1.12238,-1.91062,0.369174,-2.82938,0.590653,-0.675408,1.51386,-0.863614
-372.125,6.14766,2.29548,2.17425,0.935004,5.2357,-1.70664,2.24576,-0.289323,0.357444,-0.273895,2.20444,-5.14231,0.955072,-0.612585,1.16722,0.0828098,1.44866,-3.68003,-0.00122627,-1.10511
-368.419,7.61703,1.29209,0.668537,-3.64321,4.27281,-2.70188,1.91652,-4.15999,-1.23875,-4.13979,-0.37403,-4.24607,-0.698016,-4.34393,0.287293,-0.631844,1.37935,-1.26599,-0.693002,-3.57368
-371.465,3.87083,4.58477,6.68654,-1.64503,3.24009,-2.25139,-0.164392,-7.55801,-0.218614,-4.85428,-3.26551,-6.19753,-1.51057,-6.20369,-0.617807,-3.07974,-2.28872,-4.29667,-1.14948,-3.86943
-376.471,4.677,8.75173,8.18415,-1.47827,1.75031,-0.6409,1.55931,-4.15383,-0.814742,-3.7558,-2.27429,-6.05284,-1.85858,-1.90382,-0.0108155,-3.13167,-0.580195,-1.42168,-0.798624,-1.36323
-370.56,10.2669,1.67815,0.140234,-1.73995,5.73372,2.46031,0.689887,-6.55318,-0.856384,-2.18043,0.482857,-3.08012,0.619783,-2.08331,0.82041,-2.87949,-0.737883,-2.33315,0.432276,-3.40374
-367.748,5.6624,2.33723,3.45124,-1.10505,4.04192,-0.316693,2.73315,-0.482454,2.41374,-0.712467,2.81151,-1.55336,0.912271,-4.08259,-0.87431,-2.58068,0.480488,-1.14628,1.02434,-0.374159
-359.076,9.13438,0.273525,1.48357,-2.32955,1.40211,0.23759,0.269116,-2.0346,1.45321,-5.22231,-1.05108,-4.08045,0.442784,-2.38998,1.10925,0.604882,1.4736,-0.589192,-0.161876,-1.1964
-341.01,26.8437,7.47138,3.85194,-0.913132,3.89282,-0.732215,0.357918,-4.97757,-0.644051,-1.63017,2.80273,-1.78597,-0.143359,-5.96949,-3.44656,-3.40833,2.96645,-2.52194,-2.07274,-6.19524
-340.068,27.6508,3.64752,2.52533,-1.79713,4.20605,-1.04932,1.59164,-4.86669,-1.50175,-3.70821,-0.869249,-2.56316,1.82807,-8.05386,-3.69741,-3.44395,1.46473,-2.83011,-1.67114,-5.4286
-325.729,33.1842,2.67286,6.40367,1.74243,2.19539,-3.1019,1.31352,-5.18612,-1.77922,-7.25889,-0.223715,-6.01029,-1.04397,-6.11092,-2.83472,-2.98317,-1.5003,-3.29384,0.0952734,-4.04216
-327.691,35.1174,6.15341,5.88448,-0.622781,5.06648,-3.16305,2.81433,-4.81806,-0.399833,-4.30037,-0.807333,-5.22399,-2.25339,-6.77702,-3.63937,-7.97581,-1.76124,-5.45483,-4.63996,-6.24101
-311.53,38.3137,1.96296,2.83751,1.20221,3.30071,0.459619,3.4836,-5.44713,-5.54842,-3.42044,-1.56565,-4.96124,-3.35757,-6.89659,-2.69233,-1.87121,-0.448915,-3.39247,-3.03604,-5.05051
-319.757,36.005,2.899,3.43008,-1.76104,4.84209,0.2043,3.59487,-3.92086,-4.43218,-3.76794,3.2312,-2.95639,-1.88829,-9.91349,-3.97936,-6.17983,-2.4033,-4.65266,-5.19201,-6.55781
-303.076,38.8201,-9.44407,6.68661,-5.71636,0.580454,-1.99813,-0.433149,-3.20914,-1.4704,-1.37571,0.176846,-2.86679,0.0055432,-7.60859,-0.497046,-5.76725,1.46348,-3.42802,0.743309,-2.61478
-304.098,39.6003,0.1129,-0.745497,-2.19353,1.04227,-4.02578,0.986222,-4.12957,-0.610693,-5.41106,-0.211767,-5.08953,-3.48983,-8.38462,-3.15397,-4.24563,-1.44547,-4.78376,-3.15733,-0.792025
-289.902,35.2031,-8.4562,4.3943,-0.256328,-4.26706,-5.49624,0.294582,-3.84307,0.41051,-5.1683,-0.965748,-6.79766,-2.40838,-6.60648,-3.55251,-5.00702,-1.22574,-2.31259,1.33565,1.5272
-301.438,39.5927,0.455525,-0.574962,0.516975,-2.22882,-4.20148,2.55567,-1.59929,0.343123,-2.55747,-1.56799,-5.14486,-4.30561,-7.41043,-5.98677,-5.50281,-0.971735,-3.94881,-0.0445825,-0.400419
-289.803,35.0733,-5.23971,2.58109,-6.78236,-2.81169,-4.06496,-1.60112,-5.2413,-4.87542,-6.13619,-3.29372,-10.0608,-4.93505,-9.55275,-7.23706,-4.92522,-1.37962,-3.7294,1.97638,-2.69569
-292.93,43.7189,1.35538,1.09987,-1.18055,-2.97722,-6.45872,0.42855,-4.48846,0.109617,-5.33445,-5.30208,-10.7011,-4.62387,-6.52198,-1.66498,-2.20866,1.98176,-3.31685,3.87446,0.96697
-287.413,39.8475,-0.957273,1.45262,-7.25501,0.818393,-7.0969,-1.20027,-3.20274,-1.47814,-6.37957,-3.69183,-10.976,-4.62351,-6.57504,-1.86672,-4.18382,1.84275,-0.838812,4.49185,-0.16569
-287.057,41.5805,2.72929,-1.28499,-5.51774,1.88542,-5.27604,-2.9523,-4.99077,-2.44724,-7.99299,-7.0512,-10.7425,-4.88585,-9.94726,-4.97175,-1.74535,4.32418,0.31716,8.18311,2.59273
-282.893,38.6862,-1.53343,0.582295,-3.22535,-4.54836,-4.82078,0.910592,-4.7049,-3.14354,-7.44814,-5.44502,-10.0105,-6.22832,-7.66477,-4.57856,-4.64641,1.926,1.68452,1.98564,-1.16467
-282.071,43.3036,0.29326,-1.13397,-1.76569,-5.48223,-4.72836,-0.0854045,-5.46973,-2.42111,-7.58324,-8.22113,-9.45554,-3.11752,-5.69414,-3.704,-4.02138,1.97052,4.03137,4.7246,-2.55738
-278.048,43.1613,-0.511576,-0.0429508,-4.91644,-3.61648,-7.29882,-0.298594,-7.45624,-4.26256,-11.2427,-4.61045,-9.21186,-4.01296,-5.99268,-3.01297,-3.45818,4.65751,3.1436,1.73942,-1.04649
-281.762,42.7128,-1.82492,1.73323,-3.22295,-4.74061,-8.78835,1.22511,-11.7095,-7.10001,-10.8976,-1.64393,-9.29475,-0.661857,-6.45262,0.260552,0.423651,6.18708,4.24155,3.03592,-4.92402
-271.722,43.6627,-3.90534,1.64148,-1.40919,-6.7595,-4.556,-1.86754,-6.60756,-8.83894,-12.3006,-3.45946,-7.52722,-3.72113,-4.74502,1.50962,0.202598,3.44322,-0.959608,2.62042,-0.37071
-279.724,43.8755,0.95996,-3.23179,-3.37994,-7.01012,-8.74232,-1.84161,-7.00627,-8.78235,-15.9168,-5.10838,-6.24201,-0.9988,-7.35012,0.547156,1.07235,3.82645,2.13127,-2.67222,-1.96973
-260.848,39.0487,-1.3281,1.07232,-3.50265,-3.66187,-9.70142,-1.24003,-9.12732,-7.18293,-12.7995,-3.94349,-3.12384,-1.22331,-3.89155,-0.129245,-2.39955,1.62108,-0.621664,3.08039,-1.5119
-272.791,47.0197,1.38114,-0.23564,-2.63725,-4.02291,-8.10255,-3.0219,-6.65708,-9.35419,-16.7409,-3.17802,-5.32072,-1.30064,-3.49972,3.29514,-2.30773,0.39474,1.03925,2.52316,-0.614855
-262.665,41.7438,-9.07091,4.99976,-1.77597,-9.40101,-11.6706,-1.9412,-7.98683,-8.74121,-15.5177,0.095844,-6.91993,2.28746,-1.39619,3.53205,-3.61627,0.106988,-0.296632,3.69406,-1.54359
-271.613,44.584,-4.01185,3.37882,-0.0078508,-7.29358,-11.5126,-0.124289,-6.60836,-11.37,-13.0256,-1.75097,-6.22834,2.99177,0.333632,3.36962,-5.34741,-1.3608,-0.40227,2.73473,-2.93982
-255.579,44.7679,-6.81056,0.839958,-3.2994,-9.54266,-11.6813,-2.83699,-10.4171,-11.579,-10.5687,2.48775,-4.85727,1.77036,-1.72226,0.819332,-6.27219,-1.38987,-3.03343,-2.35222,-3.33423
-264.933,47.1054,-4.30739,-0.725186,-0.387976,-12.1872,-11.8602,1.26854,-10.693,-12.1534,-7.20776,0.477535,-3.07596,1.41171,-0.809096,-1.16549,-5.7125,-2.70742,-3.26564,-2.81188,-3.32316
-256.723,44.6586,-7.38531,2.53034,-3.30161,-8.19176,-10.0032,-4.64906,-16.5418,-10.0139,-4.60467,3.19355,-2.91645,1.75917,-1.40675,0.967037,-3.78765,-1.98174,-3.56208,-2.30009,-1.67602
-265.228,49.7769,-9.49998,1.31865,-4.18052,-7.78464,-10.2757,-3.55035,-13.9207,-11.4983,-5.91572,0.602578,-2.28998,1.87503,-4.49395,0.774067,-3.45471,-1.23349,-5.41848,-1.6642,-4.49943
-254.023,44.2559,-14.985,-1.89453,-7.59712,-5.22181,-9.72204,-5.74514,-14.3663,-3.84813,-0.885061,1.821,-5.48618,-0.195753,-5.27574,0.58339,-3.6079,-3.20426,-5.81545,2.47505,-0.609922
-263.422,52.6496,-12.9857,-4.26523,-1.76037,-7.62946,-12.8583,-5.69034,-15.0342,-6.74964,-2.97414,1.50707,-4.95449,0.854933,-5.07886,-0.0787682,-5.80776,-5.24276,-6.94709,0.108004,1.64966
-241.233,43.9734,-16.301,0.0845331,-9.45133,-9.31651,-11.4128,-6.16197,-12.1145,-4.26726,-1.31511,1.69051,-4.24139,-2.48422,-3.17502,-1.91559,-6.55659,-2.22828,-1.23379,2.47013,-0.783311
