1.27608e-07,1.39062e-07,1.37862e-07,1.40499e-07,1.35779e-07,1.50214e-07,1.20135e-07,7.21755e-08,8.64583e-08,7.19687e-08,3.56799e-08,4.55906e-08
1.79452e-06,2.20512e-06,2.36324e-06,1.56653e-06,1.81538e-06,2.76383e-06,2.85576e-06,3.14224e-06,2.76719e-06,1.72081e-06,1.29003e-06,1.21974e-06
3.8754e-05,2.9266e-05,3.17283e-05,1.75543e-05,1.9736e-05,3.27173e-05,3.8342e-05,5.20652e-05,4.05885e-05,3.9302e-05,3.90545e-05,4.02635e-05
8.91085e-05,5.95042e-05,6.18602e-05,7.25863e-05,4.77371e-05,6.84996e-05,9.88417e-05,0.000124024,0.000109465,5.24892e-05,0.000105741,0.000105823
5.59842e-05,7.69773e-05,8.1194e-05,0.000149861,0.000110329,0.000147407,0.000173832,0.000182661,0.00014676,0.000162266,0.000176774,8.76698e-05
0.000247042,0.000224747,0.000213868,0.00019716,0.000203632,0.000163698,0.000170069,0.000218769,0.000185018,0.000219254,0.000174068,0.000179931
0.000191922,0.000122767,0.000329299,0.000370863,0.000231483,0.000224676,0.000196047,0.000285874,0.000287998,0.000146458,0.000123526,0.000177073
0.000295846,0.000324322,0.000210056,0.000266225,0.000207914,0.000386,0.000319816,0.000362286,0.00031987,0.00017538,0.000290814,0.000365912
0.000141259,0.000249322,0.00040358,0.000430393,0.000345415,0.000359858,0.000440972,0.000429855,0.000441577,0.000309575,0.000330514,0.00019144
0.000318888,0.000325332,0.000379893,0.000251575,0.000214689,0.000241573,0.000427335,0.000382853,0.000345481,0.000385944,0.000364923,0.000422217
0.000243009,0.000293079,0.000229761,0.000192649,0.000258923,0.000309664,0.000323013,0.000223261,0.000320031,0.000471777,0.000217369,0.000278806
0.000254418,0.000288678,0.000362698,0.000428765,0.000279448,0.000359836,0.000454443,0.000308186,0.000290462,0.000320739,0.000246395,0.000274356
0.000315056,0.00030119,0.000327215,0.000402156,0.000428146,0.000374163,0.000288304,0.000377802,0.000373492,0.000473032,0.000265611,0.000225498
0.000591155,0.000533585,0.000753179,0.00107556,0.00158512,0.00161888,0.0013456,0.000917391,0.000769963,0.000919084,0.00101622,0.000601047
0.000827617,0.000696961,0.000805949,0.0020358,0.00372074,0.00272858,0.00445468,0.0028477,0.00190655,0.00193629,0.00093445,0.00133623
0.00156049,0.00178161,0.00126095,0.00173304,0.00522546,0.0108919,0.0125766,0.0050009,0.00241037,0.00219771,0.00204874,0.00230519
0.00154894,0.00100543,0.00231233,0.00343141,0.00320976,0.00751216,0.0131815,0.010169,0.00574332,0.00225276,0.00201964,0.00322687
0.00237096,0.00330437,0.00301677,0.00402514,0.00654635,0.00442772,0.00606524,0.00686247,0.00925516,0.010945,0.00702937,0.00400843
0.00560407,0.00319325,0.00203144,0.00405712,0.00646337,0.00879368,0.0144305,0.00882513,0.00443334,0.00641463,0.00455104,0.00592596
0.0207872,0.0361687,0.0226386,0.0100716,0.00732467,0.0055228,0.014411,0.00560406,0.00707582,0.00675025,0.00315321,0.00805801
0.0143574,0.0455641,0.0614907,0.0387263,0.0140145,0.00667484,0.0128982,0.00806182,0.00555093,0.0061644,0.00443159,0.00624517
0.0111484,0.0431257,0.0542468,0.0157498,0.0216853,0.0152499,0.0132898,0.00705294,0.00738825,0.00961689,0.00564483,0.00587066
0.0107241,0.00658225,0.0407371,0.0254389,0.0188238,0.0290898,0.0399371,0.0222491,0.00782536,0.00909088,0.00654244,0.00627335
0.00908757,0.0284674,0.0555895,0.0293497,0.0187383,0.021823,0.0408025,0.0405543,0.0228488,0.0101429,0.00485763,0.00539994
0.00766465,0.0418226,0.0617575,0.0214586,0.0203822,0.0197461,0.043399,0.0452096,0.0265756,0.0260367,0.0121897,0.00464046
0.0112253,0.0302392,0.0518017,0.0286805,0.0201177,0.012911,0.0333561,0.0330172,0.0105769,0.0232653,0.0179961,0.0126405
0.0368561,0.0714854,0.0602704,0.0275065,0.0204653,0.0123666,0.0346602,0.0256036,0.0137325,0.024354,0.00960311,0.0149205
0.0189351,0.0532239,0.0669965,0.0256916,0.0126211,0.0128448,0.0265609,0.0144037,0.0197059,0.0280887,0.0168227,0.0128335
0.0220524,0.0509633,0.0533568,0.0302071,0.0484385,0.0307083,0.0244712,0.0142451,0.0130947,0.0280213,0.014702,0.0191673
0.00657747,0.0317829,0.0465347,0.0186115,0.038998,0.0231663,0.0573412,0.0291585,0.011656,0.0223929,0.0159869,0.0186206
0.0107157,0.0207324,0.0355218,0.0266012,0.0339603,0.0273438,0.0537608,0.0286317,0.0178171,0.0183813,0.00728846,0.0152612
0.012512,0.0317292,0.0380527,0.0180908,0.0246499,0.0254328,0.0502064,0.0338293,0.0227939,0.0282901,0.0183343,0.0148593
0.00805638,0.0305779,0.0352555,0.0156436,0.0223807,0.0278058,0.0464779,0.0341667,0.0115189,0.0285911,0.0151324,0.0189625
0.0123243,0.0299915,0.0341845,0.0220933,0.0383208,0.0339944,0.0523256,0.0317361,0.0405479,0.0636699,0.0346617,0.020527
0.0133788,0.0242136,0.0356214,0.0224766,0.0283845,0.0250795,0.0487188,0.0260607,0.0213942,0.047581,0.0263329,0.0152912
0.012494,0.0233195,0.034699,0.0204969,0.0220102,0.0108848,0.0285385,0.0215289,0.0269296,0.0492179,0.0244532,0.0135783
0.00928439,0.020336,0.0279339,0.0124007,0.0178789,0.0136401,0.0261146,0.015665,0.0214132,0.0483856,0.0269748,0.0133305
0.00821931,0.0168846,0.0222078,0.00940927,0.0204359,0.0178592,0.025861,0.0126756,0.0164692,0.0421435,0.0188702,0.0137641
0.0133181,0.0319226,0.0345438,0.0181925,0.0179122,0.0197348,0.0312915,0.0185795,0.0204639,0.0343874,0.015695,0.0132658
0.0108537,0.0229076,0.019804,0.0135575,0.0177446,0.0123027,0.0240189,0.0186825,0.013107,0.0288893,0.0155533,0.0134879
0.00594075,0.0141753,0.0202576,0.00550741,0.0160569,0.0151558,0.0264682,0.0207309,0.0144119,0.0312441,0.0195742,0.0145885
0.00971372,0.0151189,0.0224985,0.0170865,0.0188864,0.0166542,0.0246938,0.0221188,0.0106959,0.0260082,0.014038,0.0132655
0.0102674,0.0196368,0.0351471,0.018057,0.0172634,0.0205308,0.0330057,0.0291503,0.0156807,0.0437286,0.0294851,0.0214469
0.00977862,0.0089697,0.0216034,0.00968836,0.0124867,0.0125169,0.0221726,0.0200172,0.015759,0.0346209,0.0215338,0.0118482
0.00380512,0.0104269,0.0188128,0.0108512,0.00885417,0.00596153,0.0126911,0.013297,0.0162252,0.0340539,0.0201482,0.00864506
0.00527652,0.0102117,0.0195189,0.0106278,0.00849492,0.00790719,0.0156113,0.0126235,0.0148184,0.0267584,0.014088,0.00837656
0.00524311,0.0137364,0.0204858,0.0100305,0.00600556,0.00640127,0.0134138,0.0113718,0.0100271,0.02263,0.0146967,0.00777457
0.00429829,0.00590354,0.0156626,0.00968832,0.00598168,0.00668837,0.0112638,0.0109626,0.00513666,0.0157433,0.0115192,0.00620563
0.00537701,0.00574953,0.0105562,0.00755749,0.0035518,0.00548642,0.0128274,0.0107983,0.00662863,0.0112386,0.00711526,0.00803653
0.00361797,0.00839238,0.0115058,0.00610114,0.00379701,0.00516336,0.0117163,0.00981995,0.00559062,0.0134548,0.00977377,0.00594947
0.00435647,0.0109828,0.0133356,0.00613063,0.00521569,0.00534692,0.0132426,0.00987849,0.00629669,0.0112233,0.0064208,0.00574544
0.00626279,0.0114557,0.0119036,0.00640085,0.00850702,0.00846743,0.0153587,0.0109019,0.00684058,0.0148902,0.00978601,0.00611402
0.00481988,0.0119199,0.0182685,0.0164428,0.0108641,0.0199332,0.0350702,0.0244089,0.0177955,0.0466542,0.0256625,0.0119481
0.00556239,0.0125872,0.0229069,0.0111007,0.00859434,0.0111705,0.0231926,0.0132048,0.0180925,0.0421621,0.0233666,0.00859543
0.00471074,0.010067,0.021656,0.0116281,0.00601052,0.00914558,0.0181099,0.0123538,0.015043,0.03713,0.0205042,0.00509411
0.0038163,0.00971686,0.0222751,0.0130631,0.00471981,0.00535376,0.00992347,0.00729986,0.0136666,0.034248,0.021228,0.00724354
0.00497372,0.00842459,0.0182301,0.00917814,0.00582491,0.00729934,0.0124898,0.00798691,0.0130415,0.0305379,0.0156872,0.00473406
0.00192017,0.00780334,0.0180695,0.00980585,0.00520899,0.00537327,0.0120477,0.00752352,0.0118473,0.0295242,0.0173563,0.00574116
0.0037751,0.00835693,0.0172933,0.00970523,0.00504844,0.00738696,0.014245,0.00964436,0.00836853,0.0249523,0.0153045,0.00612804
0.00399981,0.00687472,0.0137795,0.00806605,0.00552594,0.00539785,0.0128731,0.00717129,0.00969866,0.0227534,0.0109946,0.00448718
0.00275704,0.00322264,0.0102331,0.00637177,0.00438323,0.00465936,0.0109947,0.00736935,0.00917361,0.0210189,0.0121107,0.00493256
0.0123465,0.00533465,0.00664141,0.00624392,0.00840156,0.0112339,0.0134164,0.00814234,0.0167608,0.0460626,0.0298604,0.0189622
0.00230872,0.00571298,0.0103141,0.00616977,0.00683148,0.00511413,0.00566018,0.00510523,0.0139396,0.032371,0.0156594,0.00399071
0.00242478,0.00702699,0.00979471,0.00507824,0.00358509,0.00404933,0.00669185,0.00354397,0.0095953,0.025839,0.0151872,0.00464637
0.00299741,0.00416413,0.00610042,0.0042409,0.00298324,0.00334666,0.00619781,0.00481056,0.0079169,0.0191867,0.0118203,0.00308642
0.00207365,0.0055622,0.00741404,0.00390993,0.00294703,0.00334475,0.00479845,0.00300718,0.00652966,0.0156279,0.00905764,0.00294922
0.00256004,0.00726595,0.00914468,0.00454434,0.00291083,0.0037721,0.00549117,0.00338821,0.00433406,0.012361,0.00750436,0.00271573
0.00303387,0.00458887,0.00511854,0.00232776,0.0025239,0.00335222,0.00473991,0.00255266,0.00401058,0.00893812,0.00407772,0.002699
0.0016243,0.00371177,0.00356088,0.00339844,0.00286437,0.00328877,0.00515233,0.00321109,0.00396819,0.00806348,0.00476116,0.0028411
0.0026469,0.00439713,0.00375485,0.00296886,0.00323048,0.00315637,0.0046215,0.00381877,0.00581563,0.00905128,0.00505091,0.00272845
0.00600182,0.00912947,0.0110559,0.0140118,0.0202359,0.0134843,0.00861167,0.0110957,0.016924,0.0157849,0.0156341,0.00951476
0.00606443,0.0180593,0.0250902,0.0167171,0.0301385,0.0252653,0.0243291,0.0524549,0.0450069,0.0352309,0.0272717,0.0145771
0.00333452,0.00959387,0.014631,0.0195752,0.0333872,0.020065,0.0145995,0.037193,0.0336305,0.0319142,0.024868,0.0113526
0.00185661,0.00782276,0.0162006,0.017446,0.0258425,0.0129988,0.00975239,0.0220009,0.0263158,0.0316982,0.0211403,0.00898477
0.00202323,0.00682741,0.0134321,0.0142357,0.0273208,0.0151263,0.0069149,0.0156022,0.0219038,0.0299378,0.0221737,0.0108794
0.0025182,0.0062389,0.0126068,0.0139835,0.0250626,0.0134245,0.0055252,0.0100042,0.0176405,0.0261473,0.0187522,0.0102209
0.00156177,0.00456936,0.0108487,0.0139844,0.0231982,0.0122952,0.00472285,0.0106862,0.0167582,0.0239939,0.01677,0.00793873
0.00216781,0.00390284,0.00867205,0.00929758,0.0156344,0.00946575,0.00495099,0.0104939,0.0144812,0.0212872,0.0163454,0.00878595
0.00162063,0.00446684,0.00732849,0.00778089,0.0129045,0.00626927,0.00316124,0.00799258,0.0139488,0.0198645,0.0141559,0.00635229
0.00174329,0.00465747,0.0075769,0.00972092,0.0153642,0.00996614,0.00326661,0.00553491,0.0128291,0.0186357,0.0125368,0.00575215
0.0037149,0.00494462,0.00648236,0.0107765,0.0184343,0.0157493,0.0113258,0.0113226,0.0121448,0.0172719,0.0278287,0.0506415
0.00255982,0.00382941,0.00351543,0.00826395,0.015785,0.00906505,0.00289334,0.00734379,0.014336,0.016021,0.0203956,0.034646
0.00179272,0.00305494,0.00226684,0.0055135,0.0122012,0.00758714,0.00371964,0.00879041,0.0130881,0.0147594,0.00888199,0.0127659
0.0015948,0.00253893,0.003576,0.00688476,0.0131718,0.00732684,0.00345988,0.00666315,0.00910447,0.0108963,0.00960938,0.0116871
0.0010458,0.00245275,0.00285403,0.00503772,0.0105596,0.00548404,0.00199587,0.00580817,0.00724179,0.00925065,0.00828481,0.00842391
0.00102231,0.00226873,0.00273596,0.00561067,0.0117328,0.00660658,0.00249771,0.00536746,0.00678028,0.00837877,0.00608041,0.00311868
0.000954926,0.00138011,0.00232925,0.00763391,0.014064,0.00659445,0.0021958,0.00621146,0.00722903,0.00752479,0.00755529,0.00845738
0.000865868,0.00185593,0.00219131,0.00376637,0.00719043,0.00407748,0.00106469,0.00412295,0.00620444,0.00692434,0.00596214,0.00632421
0.00104125,0.00182565,0.00230887,0.00369911,0.00706604,0.00451416,0.00152527,0.00348938,0.00547235,0.00644625,0.00624601,0.0058523
0.00453295,0.00698793,0.0125803,0.0119057,0.009255,0.00824584,0.00729519,0.00621233,0.0203077,0.0301582,0.0161416,0.00737979
0.00419472,0.0106167,0.019023,0.00792907,0.0116498,0.0107981,0.0221881,0.043162,0.0336334,0.0364042,0.0203839,0.0052962
0.0023997,0.0105906,0.0160855,0.00994643,0.0102235,0.00764016,0.0120613,0.0275055,0.0263407,0.0291588,0.0125867,0.00353361
0.00280776,0.00807211,0.0149224,0.00895221,0.0058971,0.00377296,0.00631796,0.0163267,0.0213571,0.0275025,0.0142404,0.00508577
0.00151495,0.00646361,0.0136947,0.00647908,0.0064515,0.00479852,0.00443077,0.0109076,0.016591,0.0238007,0.0118008,0.0013933
0.000920027,0.00616412,0.0128383,0.00816546,0.00663733,0.00419835,0.00439538,0.0108612,0.0159836,0.0214043,0.0093912,0.00184034
0.00061813,0.00520457,0.0117911,0.00685793,0.00437522,0.00268574,0.00326025,0.00991591,0.0135645,0.0179031,0.0093783,0.00200855
0.0011996,0.00469775,0.0100182,0.00506969,0.00321763,0.00277846,0.00354691,0.00817476,0.0117537,0.0159537,0.00871193,0.00228599
0.000757502,0.00479736,0.00889422,0.00466016,0.00224808,0.00129312,0.00194659,0.00496019,0.00931665,0.0138267,0.0071378,0.00181699
0.00393162,0.00399931,0.00812716,0.00703088,0.00514003,0.00526341,0.0058712,0.00529323,0.00778741,0.0147631,0.00843875,0.00438423
0.00409227,0.00672383,0.00824316,0.00655712,0.00668878,0.00954339,0.0106235,0.00915125,0.00722152,0.0109273,0.027405,0.0507279
0.00276644,0.00383284,0.00571932,0.00402127,0.00565998,0.00323307,0.00293747,0.00621811,0.00813293,0.0110005,0.0155456,0.0286518
0.00162867,0.00358158,0.00630825,0.00443611,0.0037284,0.00334963,0.00245695,0.00568464,0.00641693,0.00737692,0.00674159,0.0109032
0.00144943,0.00345694,0.00511254,0.00358988,0.00258354,0.00160016,0.00222585,0.00365397,0.00396757,0.00518697,0.00518291,0.00897519
0.00136454,0.00252119,0.00400055,0.00288766,0.00324475,0.00191253,0.00162992,0.00354424,0.00322314,0.00386497,0.00370109,0.00694814
0.000868802,0.00203175,0.00362456,0.00196557,0.00176682,0.00121368,0.00139191,0.00297353,0.00253094,0.00223847,0.00284107,0.00585614
0.000692174,0.00165534,0.00272949,0.00215989,0.00272046,0.00181017,0.00147132,0.00302648,0.00263974,0.00208655,0.00329865,0.00659294
0.000915758,0.00231048,0.00390959,0.00261524,0.00234623,0.00229167,0.00152014,0.0034158,0.00400487,0.00463247,0.00317544,0.00435286
0.00202588,0.0038379,0.00768818,0.00394158,0.00325687,0.0040471,0.00520855,0.00982164,0.00732035,0.00869085,0.00841518,0.00626104
0.00835409,0.0141095,0.0296675,0.017706,0.0114423,0.0199312,0.0180901,0.0155907,0.0271678,0.041552,0.0265198,0.0117354
0.00334451,0.00890688,0.0241011,0.0161127,0.00581372,0.0108293,0.0176254,0.00880405,0.0164986,0.0377255,0.0252559,0.00698214
0.00332259,0.0129956,0.0274454,0.0157392,0.00626187,0.00487851,0.00748796,0.00510283,0.0154379,0.0324679,0.0168289,0.00448911
0.00139775,0.0104272,0.0242986,0.0121866,0.00214943,0.00339322,0.00703996,0.00486621,0.0156219,0.0319141,0.0157016,0.00441565
0.00176081,0.00664547,0.0194607,0.0111283,0.00292145,0.00336799,0.00308226,0.00277898,0.0126719,0.0294542,0.0159901,0.00222057
0.00154741,0.00964721,0.0201934,0.0103488,0.0018045,0.00465425,0.00801248,0.00554941,0.0126344,0.0286395,0.0156593,0.00243214
0.00148255,0.00565153,0.0176113,0.00956286,0.0016558,0.0031947,0.00787502,0.00560744,0.0101137,0.0254386,0.0157151,0.0038747
0.000943971,0.00719297,0.017811,0.00941318,0.00103431,0.00294143,0.00919364,0.00721355,0.0105108,0.0232368,0.0156224,0.00438358
0.00105348,0.00695357,0.0159942,0.0087622,0.0021821,0.00469379,0.0101949,0.00591381,0.00836548,0.0213509,0.0139755,0.00504442
0.0191602,0.0148876,0.0171307,0.0122219,0.0114786,0.0174567,0.019705,0.0182432,0.0290283,0.0587132,0.0360003,0.0278621
0.0053901,0.00948559,0.016618,0.0107439,0.00765802,0.00952437,0.00972823,0.0061191,0.0205365,0.0525209,0.0292052,0.00725358
0.00186019,0.00659725,0.0132434,0.00699036,0.0037716,0.00431595,0.00336737,0.00147342,0.0129233,0.0368671,0.0217395,0.00191076
0.00134446,0.00537,0.0107437,0.00576393,0.00145166,0.00257787,0.00371403,0.00245917,0.00999684,0.032862,0.0224711,0.00463357
0.000744002,0.00350724,0.00826214,0.00503734,0.0018432,0.00198234,0.00379812,0.00258343,0.00836501,0.023784,0.0147551,0.00295877
0.00115282,0.00327158,0.00691364,0.00423939,0.0016819,0.00266897,0.00458736,0.00207783,0.00641655,0.0194381,0.0137076,0.00312196
0.00130768,0.0033433,0.00559315,0.00352387,0.00143588,0.00166924,0.00337968,0.00230143,0.00485404,0.0132286,0.0085548,0.00229401
0.0007297,0.00273356,0.00474233,0.00235,0.00108288,0.00135336,0.00222306,0.00183634,0.00427978,0.00958845,0.00543001,0.00215023
0.000578708,0.00177055,0.00345566,0.00173172,0.000749772,0.00209146,0.00399448,0.00298336,0.0036185,0.00905166,0.00681145,0.00208108
0.00281159,0.00350101,0.00428088,0.00271609,0.00236788,0.00395627,0.00561022,0.00551622,0.00653253,0.00820787,0.00818923,0.00350026
0.0116048,0.0157798,0.0273827,0.014706,0.0118393,0.0132232,0.0274652,0.0223741,0.0224004,0.0417977,0.0306339,0.0168048
0.00157963,0.00751611,0.0176253,0.0116553,0.00413984,0.00826171,0.00902267,0.00437208,0.0136966,0.0331315,0.0195806,0.00454243
0.00212174,0.00951322,0.0196675,0.00984455,0.003095,0.00536619,0.00847237,0.00286837,0.0142091,0.031642,0.0140909,0.00219396
0.00162225,0.00861299,0.0188921,0.00980377,0.00292908,0.00531391,0.00714692,0.00396538,0.0135228,0.0291909,0.014218,0.00156254
0.000520392,0.00850163,0.0182903,0.00958943,0.0020453,0.00479808,0.00920257,0.00529289,0.0109106,0.0264639,0.0140199,0.00137438
0.00086436,0.00711874,0.0142373,0.00621048,0.00155403,0.00412411,0.0063715,0.00312651,0.0111213,0.0229199,0.0103939,0.0011202
0.000882728,0.00682431,0.014332,0.00704845,0.00109967,0.00209258,0.00512978,0.0031928,0.00962564,0.0210428,0.0100397,0.00117748
0.000787883,0.005829,0.0129033,0.00597312,0.0008888,0.00371034,0.00742408,0.00383219,0.00867203,0.0191169,0.00948671,0.00142323
0.00145073,0.00632506,0.0117663,0.00522067,0.00186025,0.00359184,0.00677402,0.00400217,0.00922725,0.0174282,0.00877399,0.00147517
0.00773368,0.00823843,0.0162968,0.00958454,0.00668165,0.00650502,0.0101644,0.00711853,0.0148762,0.0341531,0.0215923,0.0112566
0.00279399,0.00735168,0.0122546,0.00620984,0.00417151,0.0058666,0.00527034,0.00389128,0.0121357,0.0271985,0.0124277,0.00242731
0.00198163,0.0056219,0.00928029,0.0041569,0.00289783,0.00302979,0.00449233,0.0028504,0.0114852,0.0245232,0.0116931,0.0016465
0.000743393,0.00428879,0.00760835,0.00392246,0.00161789,0.00241853,0.00339726,0.00188227,0.00739139,0.0181535,0.00973265,0.00117853
0.00137603,0.0034997,0.00572878,0.00261777,0.00104713,0.00207788,0.00315439,0.00131017,0.0073067,0.0146797,0.00704559,0.00131336
0.000360835,0.00215309,0.00451578,0.00257143,0.001097,0.0014591,0.00167671,0.00137262,0.00452737,0.0105713,0.0053653,0.00101958
0.000490446,0.00147466,0.00309812,0.00177961,0.000739234,0.000959453,0.00203767,0.0016211,0.00493122,0.00847008,0.00409049,0.000575967
0.000583053,0.00160598,0.002859,0.00130754,0.000638749,0.0012694,0.0029158,0.00153467,0.00371245,0.00794817,0.00373492,0.000743772
0.00122212,0.00264523,0.00390146,0.00212749,0.00135822,0.00124305,0.0011521,0.00308478,0.00522395,0.0072389,0.0040045,0.000969252
0.00858702,0.0117838,0.0158049,0.0172172,0.0164557,0.010801,0.0125675,0.0116799,0.0191866,0.0208133,0.0211035,0.0138449
0.00666946,0.0129165,0.0215713,0.010212,0.014073,0.0104989,0.00570309,0.00467171,0.0164032,0.0330608,0.0193034,0.00670686
0.00344445,0.01212,0.0219198,0.0141941,0.0181097,0.0109069,0.00219991,0.00545147,0.0176286,0.0288773,0.019759,0.00720256
0.00147211,0.011686,0.0228611,0.0178207,0.0159965,0.0070624,0.00224751,0.00433503,0.0169838,0.0275537,0.0189537,0.0087006
0.0011353,0.00848765,0.0171733,0.0162772,0.0233119,0.0122287,0.00249725,0.00413086,0.0165041,0.0269911,0.0195337,0.0078611
0.00133338,0.00729499,0.0148361,0.0133738,0.0214656,0.011618,0.00215382,0.003419,0.0139567,0.0229947,0.0171477,0.00826535
0.00154863,0.00686901,0.0133234,0.0123964,0.0180512,0.00932053,0.00234911,0.00483321,0.0141778,0.0225729,0.0161697,0.0072798
0.00128761,0.00524938,0.0130185,0.0131689,0.0184879,0.00999785,0.00115088,0.0039029,0.0114908,0.019109,0.0140165,0.00639521
0.00102265,0.00535996,0.0114199,0.00874585,0.0123367,0.00674337,0.00103392,0.00383824,0.0105067,0.0166677,0.0132757,0.00593531
